,indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
254,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-01-19,817.309,816.644,809.493,817.165,810.989,329754700,1465256090,-6.32,-0.007733
255,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-01-20,810.989,807.395,801.072,810.87,805.081,364939500,1794369342,-5.908,-0.007285
256,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-01-21,805.081,803.091,798.354,835.236,831.847,740780600,3793339735,26.766,0.033246
257,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-01-24,831.847,847.07,831.084,851.244,842.414,648612400,3443129365,10.567,0.012703
258,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-01-25,842.414,839.715,832.092,842.192,841.64,411928100,2248890591,-0.774,-0.000919
259,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-01-26,841.64,840.821,833.642,844.071,834.669,301807700,1677342219,-6.971,-0.008283
260,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-01-27,834.669,831.832,820.933,833.752,821.705,302954000,1531173879,-12.964,-0.015532
261,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-01-28,821.705,819.656,816.539,822.822,820.689,233991800,1189618540,-1.016,-0.001236
262,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-01-31,820.689,817.93,810.722,819.347,813.753,258840800,1331737139,-6.936,-0.008451
263,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-02-01,813.753,812.563,812.152,824.11,817.872,273230300,1465250787,4.119,0.005062
264,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-02-02,817.872,819.245,819.245,860.879,860.504,777403300,4262551034,42.632,0.052126
265,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-02-03,860.504,856.77,846.407,867.199,848.486,712029000,3920720189,-12.018,-0.013966
266,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-02-04,848.486,847.617,845.446,877.391,872.884,733155500,4193941398,24.398,0.028755
267,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-02-16,872.884,877.97,871.375,884.986,875.46,505684400,2827036330,2.576,0.002951
268,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-02-17,875.46,876.636,861.447,876.636,870.085,363484800,2082719031,-5.375,-0.00614
269,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-02-18,870.085,869.398,855.416,870.529,856.212,352132300,1919298220,-13.873,-0.015944
270,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-02-21,856.212,856.954,856.954,874.096,874.021,432910000,2395829415,17.809,0.0208
271,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-02-22,874.021,874.946,870.586,889.982,887.07,667449000,3748027747,13.049,0.01493
272,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-02-23,887.07,886.668,872.561,886.668,877.914,745959300,4155038972,-9.156,-0.010322
273,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-02-24,877.914,875.726,870.04,878.14,877.345,547588900,3099816301,-0.569,-0.000648
274,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-02-25,877.345,878.216,877.098,888.791,878.503,654335800,3923305702,1.158,0.00132
275,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-02-28,878.503,878.553,864.65,878.657,868.886,484748700,2822666898,-9.617,-0.010947
276,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-01,868.886,868.367,863.492,871.421,866.258,317994800,1886264154,-2.628,-0.003025
277,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-02,866.258,866.078,855.283,875.069,855.879,595192200,3591714424,-10.379,-0.011981
278,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-03,855.879,854.789,851.434,863.1,861.688,333921400,1823063553,5.809,0.006787
279,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-04,861.688,862.112,858.132,866.58,859.489,298302300,1788447913,-2.199,-0.002552
280,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-07,859.489,859.659,859.517,865.529,863.704,279701300,1693090958,4.215,0.004904
281,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-08,863.704,867.834,863.596,876.878,876.344,525746400,3158969746,12.64,0.014635
282,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-09,876.344,878.358,867.065,880.494,869.403,697399300,3872790925,-6.941,-0.00792
283,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-10,869.403,869.024,850.038,869.099,851.531,559164300,2948232889,-17.872,-0.020557
284,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-11,851.531,850.907,847.811,857.271,853.898,466169500,2669410222,2.367,0.00278
285,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-14,853.898,853.355,844.176,865.822,857.614,553753400,3548545136,3.716,0.004352
286,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-15,857.614,857.337,839.446,857.625,840.955,466762400,2752373557,-16.659,-0.019425
287,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-16,840.955,839.601,829.399,840.592,832.823,390439600,2322844904,-8.132,-0.00967
288,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-17,832.823,833.711,826.157,835.686,826.683,348309600,2038527363,-6.14,-0.007373
289,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-18,826.683,826.057,818.8,830.198,821.028,340296700,1958062392,-5.655,-0.006841
290,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-21,821.028,820.421,818.27,825.855,823.129,271083200,1452285477,2.101,0.002559
291,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-22,823.129,822.609,805.505,823.225,808.104,421296500,2181712034,-15.025,-0.018254
292,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-23,808.104,806.404,798.005,812.283,801.981,403377700,2284393000,-6.123,-0.007577
293,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-24,801.981,800.805,795.84,808.873,808.18,368011400,2103397032,6.199,0.00773
294,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-25,808.18,807.654,802.61,810.452,806.425,274121100,1407812741,-1.755,-0.002172
295,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-28,806.425,805.41,795.463,805.905,805.556,219963600,1257124870,-0.869,-0.001078
296,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-29,805.556,805.477,802.13,812.33,802.739,279148800,1578168399,-2.817,-0.003497
297,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-30,802.739,800.961,790.192,800.961,790.58,338953000,1859165192,-12.159,-0.015147
298,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-03-31,790.58,788.006,783.982,795.792,795.667,329989200,1708517954,5.087,0.006435
299,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-04-01,795.667,794.95,791.097,834.557,822.91,720138300,3846584065,27.243,0.034239
300,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-04-04,822.91,814.585,805.846,818.799,808.591,458191000,2565520008,-14.319,-0.0174
301,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-04-05,808.591,806.509,800.089,813.883,801.885,402217600,2280359972,-6.706,-0.008293
302,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-04-06,801.885,800.891,796.365,820.859,816.879,541760000,3158757925,14.994,0.018698
303,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-04-07,816.879,819.034,815.216,840.371,824.609,819426600,4802386564,7.73,0.009463
