,indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
234,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/21,870.558,869.935,863.245,874.633,865.007,199698600,826089398,-5.551,-0.006376
235,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/22,865.007,863.619,861.687,869.959,869.172,191774600,815586640,4.165,0.004815
236,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/23,869.172,869.875,868.408,875.759,875.618,209766700,883283140,6.446,0.007416
237,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/26,875.618,876.742,876.133,889.771,886.53,358399800,1475279376,10.912,0.012462
238,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/27,886.53,887.46,883.517,890.94,888.329,265728600,1130860215,1.799,0.002029
239,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/28,888.329,888.367,886.09,895.26,895.085,296942000,1199510456,6.756,0.007605
240,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/29,895.085,895.03,892.945,898.658,898.398,354489300,1516978326,3.313,0.003701
241,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/30,898.398,899.269,888.91,901.059,891.022,352869500,1569009197,-7.376,-0.00821
242,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/1/4,891.022,888.189,886.006,901.988,901.879,451742900,1899937595,10.857,0.012185
243,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/1/5,901.879,902.894,901.009,919.661,917.227,581312500,2406223916,15.348,0.017018
244,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/1/6,917.227,917.75,911.873,929.645,923.19,620430400,2607259940,5.963,0.006501
245,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/1/9,923.19,923.957,916.006,926.408,923.681,477630500,2026701987,0.491,0.000532
246,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/1/10,923.681,923.081,911.629,924.36,924.123,436931800,1840136366,0.442,0.000479
247,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/1/11,924.123,922.72,913.663,928.689,918.893,523701100,2141190651,-5.23,-0.005659
248,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/1/12,918.893,918.382,912.168,928.214,927.347,455923600,1952439114,8.454,0.0092
249,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/1/13,927.347,927.761,916.629,929.219,921.026,404840900,1762537525,-6.321,-0.006816
250,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/1/16,921.026,920.82,906.909,921.164,907.051,411797400,1722314005,-13.975,-0.015173
251,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/1/17,907.051,906.02,904.895,913.684,913.017,311062600,1313120469,5.966,0.006577
252,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/1/18,913.017,912.965,911.433,931.944,930.55,412784100,1739526174,17.533,0.019203
253,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/1/19,930.55,933.375,925.782,947.282,945.272,655349200,2655014763,14.722,0.015821
254,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/1/20,945.272,944.412,941.287,949.753,947.333,567367600,2344185999,2.061,0.00218
255,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/1/23,947.333,948.034,942.732,951.15,948.235,449591200,1901466995,0.902,0.000952
256,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/1/24,948.235,948.701,941.935,953.926,946.591,399783200,1738005403,-1.644,-0.001734
257,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/1/25,946.591,946.95,943.075,955.449,955.004,381080700,1758376573,8.413,0.008888
258,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/2/6,955.004,958.206,958.206,978.629,978.324,518104700,2259136713,23.32,0.024419
259,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/2/7,978.324,980.173,966.666,986.725,975.223,651125600,2866308231,-3.101,-0.00317
260,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/2/8,975.223,976.911,969.06,981.992,979.346,630986600,2816792620,4.123,0.004228
261,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/2/9,979.346,978.865,964.803,980.89,967.511,477389300,2070217714,-11.835,-0.012085
262,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/2/10,967.511,967.588,961.673,979.738,978.941,454546200,1987766430,11.43,0.011814
263,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/2/13,978.941,978.768,967.347,980.702,977.052,382874500,1664356726,-1.889,-0.00193
264,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/2/14,977.052,977.757,969.8,978.25,976.024,305878700,1326778186,-1.028,-0.001052
265,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/2/15,976.024,977.772,977.772,988.875,983.92,589184300,2785461309,7.896,0.00809
266,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/2/16,983.92,984.746,957.492,984.746,959.418,523015700,2349507802,-24.502,-0.024902
267,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/2/17,959.418,957.07,953.433,968.559,958.658,405775300,1764654199,-0.76,-0.000792
268,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/2/20,958.658,959.431,956.393,969.073,962.183,343424300,1610352970,3.525,0.003677
269,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/2/21,962.183,961.367,956.393,984.563,984.039,556199300,2430224501,21.856,0.022715
270,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/2/22,984.039,985.431,980.328,995.723,983.631,651412900,2800677210,-0.408,-0.000415
271,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/2/23,983.631,983.511,976.554,989.611,988.269,415464100,1897767542,4.638,0.004715
272,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/2/24,988.269,990.915,988.828,998.514,997.227,485366500,2232509291,8.958,0.009064
273,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/2/27,997.227,997.713,989.765,999.768,992.386,371925900,1643194843,-4.841,-0.004854
274,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/2/28,992.386,989.983,977.269,995.265,993.248,346468700,1493922439,0.862,0.000869
275,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/1,993.248,993.971,991.768,999.698,998.384,329799100,1460733943,5.136,0.005171
276,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/2,998.384,998.287,978.822,999.042,981.507,447394300,1938488667,-16.877,-0.016904
277,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/3,981.507,980.336,975.821,992.32,990.722,407252200,1889432472,9.215,0.009389
