0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,000300.ZICN,300,XSHG,2012,6,14,2012/6/14,2580.64,2573.33,2558.57,2584.71,2560.42,4024793400,46331822555,-20.22,-0.007835,,3044.09
2529,000300.ZICN,300,XSHG,2012,6,15,2012/6/15,2560.42,2565.19,2538.57,2580.17,2568.05,4278607800,48868302897,7.63,0.00298,,3041.73
2530,000300.ZICN,300,XSHG,2012,6,18,2012/6/18,2568.05,2576.63,2572.99,2593.22,2581.21,3569362800,40852450181,13.16,0.005125,,3040.95
2531,000300.ZICN,300,XSHG,2012,6,19,2012/6/19,2581.21,2577.36,2556.1,2577.36,2558.62,3270055300,37020041266,-22.59,-0.008752,,3036.74
2532,000300.ZICN,300,XSHG,2012,6,20,2012/6/20,2558.62,2563.64,2549.44,2570.66,2552.61,2985063900,33573669769,-6.01,-0.002349,,3036.49
2533,000300.ZICN,300,XSHG,2012,6,21,2012/6/21,2552.61,2547.05,2502.42,2547.05,2512.19,3539673200,38607959039,-40.42,-0.015835,,3036.39
2534,000300.ZICN,300,XSHG,2012,6,25,2012/6/25,2512.19,2501.16,2455.01,2501.16,2456.52,4010673500,42503507171,-55.67,-0.02216,,3027.47
2535,000300.ZICN,300,XSHG,2012,6,26,2012/6/26,2456.52,2442.56,2434.64,2465.12,2454.92,3173400800,33896511717,-1.6,-0.000651,,3026.47
2536,000300.ZICN,300,XSHG,2012,6,27,2012/6/27,2454.92,2452.67,2444.34,2470.76,2447.2,3000755300,31437597414,-7.72,-0.003145,,3026.22
2537,000300.ZICN,300,XSHG,2012,6,28,2012/6/28,2447.2,2451.66,2425.24,2459.19,2425.73,3054311300,34418793210,-21.47,-0.008773,,3022.98
2538,000300.ZICN,300,XSHG,2012,6,29,2012/6/29,2425.73,2418.86,2417.49,2462.82,2461.61,3799494100,40976538386,35.88,0.014791,,3019.45
2539,000300.ZICN,300,XSHG,2012,7,2,2012/7/2,2461.61,2473.55,2452.99,2473.97,2465.24,4051007800,45651476527,3.63,0.001475,,3015.13
2540,000300.ZICN,300,XSHG,2012,7,3,2012/7/3,2465.24,2464.85,2457.45,2490.55,2468.72,3869335400,45004653879,3.48,0.001412,,3014.57
2541,000300.ZICN,300,XSHG,2012,7,4,2012/7/4,2468.72,2474.53,2456,2481.34,2464.92,3445214200,37837659888,-3.8,-0.001539,,3010.59
2542,000300.ZICN,300,XSHG,2012,7,5,2012/7/5,2464.92,2450.3,2420,2450.3,2430.37,3472614500,35946204421,-34.55,-0.014017,,3008.65
2543,000300.ZICN,300,XSHG,2012,7,6,2012/7/6,2430.37,2435.06,2420.36,2477.23,2472.61,4961060500,56601778899,42.24,0.01738,,3004.81
2544,000300.ZICN,300,XSHG,2012,7,9,2012/7/9,2472.61,2455.89,2414.95,2470.21,2416.04,4922330200,54601732513,-56.57,-0.022879,,3004.26
2545,000300.ZICN,300,XSHG,2012,7,10,2012/7/10,2416.04,2411,2402.37,2426.53,2406.71,3554998400,38539025245,-9.33,-0.003862,,3004.17
2546,000300.ZICN,300,XSHG,2012,7,11,2012/7/11,2406.71,2402.18,2402.15,2427.8,2425.57,3762431200,39851892244,18.86,0.007836,,3001.56
2547,000300.ZICN,300,XSHG,2012,7,12,2012/7/12,2425.57,2420.04,2404.58,2460.56,2449.18,5671769100,65137536868,23.61,0.009734,,3000.17
2548,000300.ZICN,300,XSHG,2012,7,13,2012/7/13,2449.18,2441.01,2438.98,2467.99,2450.63,3672525600,42013581196,1.45,0.000592,,3000.05
2549,000300.ZICN,300,XSHG,2012,7,16,2012/7/16,2450.63,2452.6,2399.61,2452.6,2399.73,4277187000,45844882072,-50.9,-0.02077,,2993.56
2550,000300.ZICN,300,XSHG,2012,7,17,2012/7/17,2399.73,2391.9,2391.28,2421.93,2414.2,3342432900,38285441648,14.47,0.00603,,2991.27
2551,000300.ZICN,300,XSHG,2012,7,18,2012/7/18,2414.2,2412.06,2373.65,2420.78,2414.34,4175178800,44325492550,0.14,5.80E-05,,2990.34
2552,000300.ZICN,300,XSHG,2012,7,19,2012/7/19,2414.34,2407.44,2401.29,2444.06,2424.32,4694905200,47704038961,9.98,0.004134,,2989.6
2553,000300.ZICN,300,XSHG,2012,7,20,2012/7/20,2424.32,2415.71,2392.18,2423.8,2398.46,3761975400,36683623955,-25.86,-0.010667,,2986.35
2554,000300.ZICN,300,XSHG,2012,7,23,2012/7/23,2398.46,2379.89,2357.51,2379.89,2365.43,3239036900,33178928582,-33.03,-0.013771,,2983.46
2555,000300.ZICN,300,XSHG,2012,7,24,2012/7/24,2365.43,2353.22,2352.8,2392.35,2375.99,3031007900,31149105846,10.56,0.004464,,2983.11
2556,000300.ZICN,300,XSHG,2012,7,25,2012/7/25,2375.99,2368.38,2357.47,2381.04,2360.08,2489650100,25730598144,-15.91,-0.006696,,2981
2557,000300.ZICN,300,XSHG,2012,7,26,2012/7/26,2360.08,2360.13,2344.7,2374.87,2347.49,3131409400,31326395007,-12.59,-0.005335,,2980.97
2558,000300.ZICN,300,XSHG,2012,7,27,2012/7/27,2347.49,2353.94,2341.29,2364.98,2349.11,3109052500,33048182067,1.62,0.00069,,2980.91
2559,000300.ZICN,300,XSHG,2012,7,30,2012/7/30,2349.11,2350.78,2334,2367.03,2335.79,3048485100,29907972257,-13.32,-0.00567,,2979.12
2560,000300.ZICN,300,XSHG,2012,7,31,2012/7/31,2335.79,2336.88,2329.5,2350.07,2332.92,3209972300,31196332451,-2.87,-0.001229,,2978.43
2561,000300.ZICN,300,XSHG,2012,8,1,2012/8/1,2332.92,2332.13,2331.95,2371.12,2358.65,3142084800,31277764382,25.73,0.011029,,2978.38
2562,000300.ZICN,300,XSHG,2012,8,2,2012/8/2,2358.65,2354.07,2325.61,2358.56,2334.88,3151615900,29751166648,-23.77,-0.010078,,2977.77
2563,000300.ZICN,300,XSHG,2012,8,3,2012/8/3,2334.88,2340.25,2329.93,2354.16,2353.74,2976978500,31106947335,18.86,0.008078,,2977.72
2564,000300.ZICN,300,XSHG,2012,8,6,2012/8/6,2353.74,2350.12,2348.12,2388.36,2385.61,4182066500,43686686303,31.87,0.01354,,2977.65
2565,000300.ZICN,300,XSHG,2012,8,7,2012/8/7,2385.61,2383.26,2379.45,2390.78,2388.87,3828548900,40403711505,3.26,0.001367,,2977.36
2566,000300.ZICN,300,XSHG,2012,8,8,2012/8/8,2388.87,2390.96,2382.83,2405.18,2389.8,3781045100,41340862162,0.93,0.000389,,2975.87
2567,000300.ZICN,300,XSHG,2012,8,9,2012/8/9,2389.8,2388.43,2378.85,2412.14,2411.7,3565895100,43256096919,21.9,0.009164,,2975.09
2568,000300.ZICN,300,XSHG,2012,8,10,2012/8/10,2411.7,2409.94,2395.91,2413.42,2399.75,3470299500,40699222527,-11.95,-0.004955,,2974.35
2569,000300.ZICN,300,XSHG,2012,8,13,2012/8/13,2399.75,2394.5,2350.81,2394.5,2351.93,4478354600,46249676189,-47.82,-0.019927,,2973.73
2570,000300.ZICN,300,XSHG,2012,8,14,2012/8/14,2351.93,2352.66,2324.91,2357.85,2357.02,3985006600,42404687531,5.09,0.002164,,2972.64
2571,000300.ZICN,300,XSHG,2012,8,15,2012/8/15,2357.02,2350.02,2330.15,2350.02,2331.62,3058017600,30332554840,-25.4,-0.010776,,2972.29
2572,000300.ZICN,300,XSHG,2012,8,16,2012/8/16,2331.62,2327.91,2317.06,2335.4,2319.67,2590290500,27076003542,-11.95,-0.005125,,2972.08
2573,000300.ZICN,300,XSHG,2012,8,17,2012/8/17,2319.67,2318.43,2295.16,2322.89,2313.48,2606571700,28629966797,-6.19,-0.002668,,2969.54
2574,000300.ZICN,300,XSHG,2012,8,20,2012/8/20,2313.48,2294.9,2279.95,2307.41,2301.79,2740203300,27174816852,-11.69,-0.005053,,2968.29
2575,000300.ZICN,300,XSHG,2012,8,21,2012/8/21,2301.79,2301.93,2296.55,2327.38,2313.7,3489510000,34757869338,11.91,0.005174,,2966.19
2576,000300.ZICN,300,XSHG,2012,8,22,2012/8/22,2313.7,2315.14,2285.75,2317.37,2295.59,3170841200,31547519179,-18.11,-0.007827,,2965.01
2577,000300.ZICN,300,XSHG,2012,8,23,2012/8/23,2295.59,2298.18,2285.37,2311.65,2302.2,3133534200,33789603948,6.61,0.002879,,2963.31
2578,000300.ZICN,300,XSHG,2012,8,24,2012/8/24,2302.2,2295.68,2274.57,2299.3,2275.68,3186959100,32986336544,-26.52,-0.011519,,2963.12
2579,000300.ZICN,300,XSHG,2012,8,27,2012/8/27,2275.68,2268.49,2228.15,2268.49,2228.2,3738619100,35384156112,-47.48,-0.020864,,2962.32
2580,000300.ZICN,300,XSHG,2012,8,28,2012/8/28,2228.2,2226.9,2222,2250.6,2238.41,3377361500,30331076332,10.21,0.004582,,2961.93
2581,000300.ZICN,300,XSHG,2012,8,29,2012/8/29,2238.41,2230.2,2214.43,2240.11,2214.81,2901064800,27396186648,-23.6,-0.010543,,2961.63
2582,000300.ZICN,300,XSHG,2012,8,30,2012/8/30,2214.81,2204.51,2188.72,2223.2,2211.37,3549131000,33867206099,-3.44,-0.001553,,2961.22
2583,000300.ZICN,300,XSHG,2012,8,31,2012/8/31,2211.37,2205.57,2203.12,2218.87,2204.87,2596498600,23340891008,-6.5,-0.002939,,2960.85
2584,000300.ZICN,300,XSHG,2012,9,3,2012/9/3,2204.87,2201.12,2197.71,2236.56,2228.37,3854859200,35299176728,23.5,0.010658,,2960.56
2585,000300.ZICN,300,XSHG,2012,9,4,2012/9/4,2228.37,2231.72,2199.51,2234.88,2204.41,3485268800,33220203922,-23.96,-0.010752,,2960.31
2586,000300.ZICN,300,XSHG,2012,9,5,2012/9/5,2204.41,2199.74,2186.96,2209.54,2199.88,3475182400,30445168179,-4.53,-0.002055,,2957.63
2587,000300.ZICN,300,XSHG,2012,9,6,2012/9/6,2199.88,2204.44,2199.86,2218.68,2217.82,3169588400,26873315868,17.94,0.008155,,2956.38
2588,000300.ZICN,300,XSHG,2012,9,7,2012/9/7,2217.82,2233.91,2233.91,2341.52,2317.18,9452976400,84302249171,99.36,0.044801,,2955.71
2589,000300.ZICN,300,XSHG,2012,9,10,2012/9/10,2317.18,2320.56,2313.57,2334.5,2326.67,6533055400,63252038538,9.49,0.004095,,2955.4
2590,000300.ZICN,300,XSHG,2012,9,11,2012/9/11,2326.67,2316.53,2294.82,2316.53,2311.89,4626071900,43389766043,-14.78,-0.006352,,2954.87
2591,000300.ZICN,300,XSHG,2012,9,12,2012/9/12,2311.89,2325.93,2298.3,2337.2,2320.07,4962251800,46485174475,8.18,0.003538,,2954.51
2592,000300.ZICN,300,XSHG,2012,9,13,2012/9/13,2320.07,2316.68,2298.37,2325.53,2298.46,4204984900,38023998305,-21.61,-0.009314,,2954.23
2593,000300.ZICN,300,XSHG,2012,9,14,2012/9/14,2298.46,2324.01,2298.83,2332.42,2315.54,6157181400,55438612876,17.08,0.007431,,2953.75
2594,000300.ZICN,300,XSHG,2012,9,17,2012/9/17,2315.54,2312.06,2258.18,2314.99,2258.71,4898473400,43753169666,-56.83,-0.024543,,2953.5
2595,000300.ZICN,300,XSHG,2012,9,18,2012/9/18,2258.71,2249.43,2228.04,2253.14,2235.24,3322869600,30171497189,-23.47,-0.010391,,2952.24
2596,000300.ZICN,300,XSHG,2012,9,19,2012/9/19,2235.24,2237.22,2229.49,2249.24,2246.24,3434970600,32607010935,11,0.004921,,2951.89
2597,000300.ZICN,300,XSHG,2012,9,20,2012/9/20,2246.24,2236.19,2194.22,2236.19,2195.95,4254577900,38385856464,-50.29,-0.022389,,2950.35
2598,000300.ZICN,300,XSHG,2012,9,21,2012/9/21,2195.95,2190.33,2186.53,2217.47,2199.06,3812059300,34043368088,3.11,0.001416,,2948.48
2599,000300.ZICN,300,XSHG,2012,9,24,2012/9/24,2199.06,2183.97,2172.88,2225.81,2215.52,3750168600,33608761246,16.46,0.007485,,2944.71
2600,000300.ZICN,300,XSHG,2012,9,25,2012/9/25,2215.52,2209.98,2202.38,2225.33,2210.15,2787701900,26677064455,-5.37,-0.002424,,2942.29
2601,000300.ZICN,300,XSHG,2012,9,26,2012/9/26,2210.15,2208.91,2181.08,2216.82,2184.89,2745462600,24918916453,-25.26,-0.011429,,2939.39
2602,000300.ZICN,300,XSHG,2012,9,27,2012/9/27,2184.89,2186,2185.77,2266.3,2251.72,5301690000,48210577766,66.83,0.030587,,2939.31
2603,000300.ZICN,300,XSHG,2012,9,28,2012/9/28,2251.72,2235.06,2234.32,2297.03,2293.11,5787582500,54431465854,41.39,0.018382,,2939.2
2604,000300.ZICN,300,XSHG,2012,10,8,2012/10/8,2293.11,2291.96,2258.11,2305.18,2270.05,3553442400,33915840250,-23.06,-0.010056,,2938.65
2605,000300.ZICN,300,XSHG,2012,10,9,2012/10/9,2270.05,2281.75,2281.75,2327.73,2320.16,5254888700,48330196363,50.11,0.022074,,2937.36
2606,000300.ZICN,300,XSHG,2012,10,10,2012/10/10,2320.16,2314.59,2304.61,2325.75,2324.12,4268623800,37873996221,3.96,0.001707,,2935.57
2607,000300.ZICN,300,XSHG,2012,10,11,2012/10/11,2324.12,2315.9,2300.93,2321.35,2302.53,4130065500,36172963459,-21.59,-0.00929,,2932.55
2608,000300.ZICN,300,XSHG,2012,10,12,2012/10/12,2302.53,2311.28,2287.01,2332.15,2304.53,3687414500,33205903773,2,0.000869,,2926.46
2609,000300.ZICN,300,XSHG,2012,10,15,2012/10/15,2304.53,2306.01,2278.46,2307.88,2294.86,2865174600,28569021615,-9.67,-0.004196,,2922.08
2610,000300.ZICN,300,XSHG,2012,10,16,2012/10/16,2294.86,2293.24,2287.59,2315.45,2298.16,3205967900,32705140504,3.3,0.001438,,2921.39
2611,000300.ZICN,300,XSHG,2012,10,17,2012/10/17,2298.16,2307.36,2280.82,2312.17,2300.8,3334940900,31270899032,2.64,0.001149,,2920.21
2612,000300.ZICN,300,XSHG,2012,10,18,2012/10/18,2300.8,2307.49,2305.88,2341.12,2336.08,5061510000,45050292530,35.28,0.015334,,2918.24
2613,000300.ZICN,300,XSHG,2012,10,19,2012/10/19,2336.08,2335.11,2328.73,2342.53,2332.47,3592773200,33173031578,-3.61,-0.001545,,2917.88
2614,000300.ZICN,300,XSHG,2012,10,22,2012/10/22,2332.47,2320.47,2315.9,2347.9,2341.59,3436828600,32815273277,9.12,0.00391,,2917.58
2615,000300.ZICN,300,XSHG,2012,10,23,2012/10/23,2341.59,2340.89,2309.25,2344.04,2312.08,3722127200,33716876575,-29.51,-0.012603,,2917.28
2616,000300.ZICN,300,XSHG,2012,10,24,2012/10/24,2312.08,2303.4,2302.17,2321.43,2307.78,3754244500,30392377974,-4.3,-0.00186,,2915.01
2617,000300.ZICN,300,XSHG,2012,10,25,2012/10/25,2307.78,2306.73,2288.6,2322.92,2291.24,4435153100,33183528714,-16.54,-0.007167,,2913.19
2618,000300.ZICN,300,XSHG,2012,10,26,2012/10/26,2291.24,2291.31,2237.06,2293.18,2247.91,4090051900,34530067051,-43.33,-0.018911,,2911.83
2619,000300.ZICN,300,XSHG,2012,10,29,2012/10/29,2247.91,2241.8,2227.65,2248.14,2235.85,2758132500,25328650697,-12.06,-0.005365,,2911.05
2620,000300.ZICN,300,XSHG,2012,10,30,2012/10/30,2235.85,2236.32,2231.78,2257.95,2239.88,3408312500,29516628523,4.03,0.001802,,2909.07
2621,000300.ZICN,300,XSHG,2012,10,31,2012/10/31,2239.88,2241.43,2233.68,2256.1,2254.82,3716979500,30634360248,14.94,0.00667,,2908.58
2622,000300.ZICN,300,XSHG,2012,11,1,2012/11/1,2254.82,2256.61,2256.41,2305.63,2297.88,5076172900,45602138249,43.06,0.019097,,2906.29
2623,000300.ZICN,300,XSHG,2012,11,2,2012/11/2,2297.88,2297.9,2284.72,2309.67,2306.77,3983328800,34893875754,8.89,0.003869,,2905.63
2624,000300.ZICN,300,XSHG,2012,11,5,2012/11/5,2306.77,2302.74,2290.14,2318.23,2301.88,3951037200,33663152794,-4.89,-0.00212,,2905.03
2625,000300.ZICN,300,XSHG,2012,11,6,2012/11/6,2301.88,2301.98,2260.51,2304.05,2292.21,3928062700,34473381993,-9.67,-0.004201,,2904.74
2626,000300.ZICN,300,XSHG,2012,11,7,2012/11/7,2292.21,2288.76,2277.02,2300.89,2287.5,3306740300,30278449435,-4.71,-0.002055,,2903.84
2627,000300.ZICN,300,XSHG,2012,11,8,2012/11/8,2287.5,2269.58,2245.4,2275.4,2245.41,3542647500,30411864845,-42.09,-0.0184,,2903.19
2628,000300.ZICN,300,XSHG,2012,11,9,2012/11/9,2245.41,2241.76,2235.23,2252.2,2240.92,3050696800,24374277793,-4.49,-0.002,,2901.84
2629,000300.ZICN,300,XSHG,2012,11,12,2012/11/12,2240.92,2242.96,2232.74,2254.7,2251.85,3472168500,29040821378,10.93,0.004877,,2901.22
2630,000300.ZICN,300,XSHG,2012,11,13,2012/11/13,2251.85,2250.84,2208.72,2250.84,2212.44,3408370400,28818451577,-39.41,-0.017501,,2898.33
2631,000300.ZICN,300,XSHG,2012,11,14,2012/11/14,2212.44,2213.09,2206,2225.12,2223.11,2675879000,23592323468,10.67,0.004823,,2897.66
2632,000300.ZICN,300,XSHG,2012,11,15,2012/11/15,2223.11,2210.75,2193.52,2220.99,2193.62,2831915100,23778694920,-29.49,-0.013265,,2897.58
2633,000300.ZICN,300,XSHG,2012,11,16,2012/11/16,2193.62,2189.51,2162.98,2191.61,2177.24,3024778600,26118247405,-16.38,-0.007467,,2897.42
2634,000300.ZICN,300,XSHG,2012,11,19,2012/11/19,2177.24,2175.18,2149.54,2176.49,2174.99,2697866600,26737221714,-2.25,-0.001033,,2896.86
2635,000300.ZICN,300,XSHG,2012,11,20,2012/11/20,2174.99,2180.21,2163.53,2184.33,2164.88,2394891600,22999196160,-10.11,-0.004648,,2896.19
2636,000300.ZICN,300,XSHG,2012,11,21,2012/11/21,2164.88,2165.41,2151.38,2195.46,2194.9,3050848200,27121949931,30.02,0.013867,,2892.16
2637,000300.ZICN,300,XSHG,2012,11,22,2012/11/22,2194.9,2181.18,2169.66,2185.58,2177.55,2291235100,21536153037,-17.35,-0.007905,,2890.93
2638,000300.ZICN,300,XSHG,2012,11,23,2012/11/23,2177.55,2184.41,2179.73,2202.47,2192.68,2866749300,26307630050,15.13,0.006948,,2886.91
2639,000300.ZICN,300,XSHG,2012,11,26,2012/11/26,2192.68,2187.24,2172.1,2191.36,2175.6,2474269600,22231498412,-17.08,-0.00779,,2886.01
2640,000300.ZICN,300,XSHG,2012,11,27,2012/11/27,2175.6,2168.59,2150.22,2173.46,2150.64,3194674600,26149735216,-24.96,-0.011473,,2884.38
2641,000300.ZICN,300,XSHG,2012,11,28,2012/11/28,2150.64,2142.5,2126.03,2144.8,2129.16,3000933900,24423321714,-21.48,-0.009988,,2884.04
2642,000300.ZICN,300,XSHG,2012,11,29,2012/11/29,2129.16,2128.8,2114.48,2140.88,2115.68,2967062500,24016256021,-13.48,-0.006331,,2883.32
2643,000300.ZICN,300,XSHG,2012,11,30,2012/11/30,2115.68,2114.24,2109.96,2142.86,2139.66,3640691100,28552066162,23.98,0.011334,,2882.76
2644,000300.ZICN,300,XSHG,2012,12,3,2012/12/3,2139.66,2136.7,2108.15,2152.61,2108.85,4018676200,34173653616,-30.81,-0.014399,,2880.91
2645,000300.ZICN,300,XSHG,2012,12,4,2012/12/4,2108.85,2104.93,2102.14,2135.66,2131.47,3622591500,31732336903,22.62,0.010726,,2877.98
2646,000300.ZICN,300,XSHG,2012,12,5,2012/12/5,2131.47,2128.39,2126.79,2219.09,2207.88,8248710300,69109050480,76.41,0.035848,,2876.43
2647,000300.ZICN,300,XSHG,2012,12,6,2012/12/6,2207.88,2205.61,2191.23,2216.98,2203.6,4857468900,42758570153,-4.28,-0.001939,,2875.37
2648,000300.ZICN,300,XSHG,2012,12,7,2012/12/7,2203.6,2203.89,2198.11,2250.53,2246.76,7616974800,64996499283,43.16,0.019586,,2874.9
2649,000300.ZICN,300,XSHG,2012,12,10,2012/12/10,2246.76,2254.92,2250.44,2276.28,2271.05,7337547500,61399772028,24.29,0.010811,,2874.81
2650,000300.ZICN,300,XSHG,2012,12,11,2012/12/11,2271.05,2263.21,2254.3,2274.99,2258.5,5146870300,45087981874,-12.55,-0.005526,,2873.47
2651,000300.ZICN,300,XSHG,2012,12,12,2012/12/12,2258.5,2257.73,2247.95,2273.21,2267.77,4500645400,39182538242,9.27,0.004104,,2868.85
2652,000300.ZICN,300,XSHG,2012,12,13,2012/12/13,2267.77,2260.6,2242.56,2266.72,2242.64,4194210000,36665684856,-25.13,-0.011081,,2868.02
2653,000300.ZICN,300,XSHG,2012,12,14,2012/12/14,2242.64,2245.64,2245.64,2357.11,2355.87,11089256200,93934741143,113.23,0.05049,,2866.92
2654,000300.ZICN,300,XSHG,2012,12,17,2012/12/17,2355.87,2359.2,2358.66,2380,2366.7,9408819500,85000820332,10.83,0.004597,,2865.97
2655,000300.ZICN,300,XSHG,2012,12,18,2012/12/18,2366.7,2361.1,2347.08,2398.63,2368.12,8578484900,78802837302,1.42,0.0006,,2865.1
2656,000300.ZICN,300,XSHG,2012,12,19,2012/12/19,2368.12,2362.8,2358.03,2387.14,2371.11,6329253000,61140748228,2.99,0.001263,,2863.72
2657,000300.ZICN,300,XSHG,2012,12,20,2012/12/20,2371.11,2361.32,2346.55,2391.92,2384.82,6565546200,63028692015,13.71,0.005782,,2861.37
2658,000300.ZICN,300,XSHG,2012,12,21,2012/12/21,2384.82,2386.38,2365.03,2414.22,2372,6871415800,66887708129,-12.82,-0.005376,,2859.98
2659,000300.ZICN,300,XSHG,2012,12,24,2012/12/24,2372,2368.01,2367.04,2396.73,2381.22,5308700400,54121541302,9.22,0.003887,,2858.57
2660,000300.ZICN,300,XSHG,2012,12,25,2012/12/25,2381.22,2373.88,2365.41,2459.3,2448.4,9550235000,89877770350,67.18,0.028212,,2858.34
2661,000300.ZICN,300,XSHG,2012,12,26,2012/12/26,2448.4,2445.99,2441.64,2458.01,2457.62,7159182800,68406242066,9.22,0.003766,,2858.23
2662,000300.ZICN,300,XSHG,2012,12,27,2012/12/27,2457.62,2464.78,2443.68,2479.79,2444.59,7325506700,69327603833,-13.03,-0.005302,,2857.79
2663,000300.ZICN,300,XSHG,2012,12,28,2012/12/28,2444.59,2448.08,2444.38,2481.59,2480.05,6716632100,66053288179,35.46,0.014505,,2857.48
2664,000300.ZICN,300,XSHG,2012,12,31,2012/12/31,2480.05,2485.56,2485.56,2522.95,2522.95,8200229300,81149079560,42.9,0.017298,,2855.55
2665,000300.ZICN,300,XSHG,2013,1,4,2013/1/4,2522.95,2551.81,2498.89,2558.53,2524.41,9798818200,95579245007,1.46,0.000579,,2852.98
2666,000300.ZICN,300,XSHG,2013,1,7,2013/1/7,2524.41,2518.05,2511.6,2545.97,2535.99,7516799300,73167512509,11.58,0.004587,,2852.81
2667,000300.ZICN,300,XSHG,2013,1,8,2013/1/8,2535.99,2534.65,2502.49,2540.51,2525.33,7183710000,76498061772,-10.66,-0.004203,,2851.92
2668,000300.ZICN,300,XSHG,2013,1,9,2013/1/9,2525.33,2518.1,2504.3,2534.24,2526.13,7023117000,74233596955,0.8,0.000317,,2850.83
2669,000300.ZICN,300,XSHG,2013,1,10,2013/1/10,2526.13,2525.59,2513.73,2553.35,2530.57,7108586200,71159045499,4.44,0.001758,,2850.3
2670,000300.ZICN,300,XSHG,2013,1,11,2013/1/11,2530.57,2533.5,2473.7,2539.79,2483.23,7423917600,72775921987,-47.34,-0.018707,,2850.21
2671,000300.ZICN,300,XSHG,2013,1,14,2013/1/14,2483.23,2474.18,2474,2583.63,2577.73,9355409100,96853471373,94.5,0.038055,,2850.09
2672,000300.ZICN,300,XSHG,2013,1,15,2013/1/15,2577.73,2579.13,2576.92,2605.41,2595.86,9862080500,1.01E+11,18.13,0.007033,,2849.83
2673,000300.ZICN,300,XSHG,2013,1,16,2013/1/16,2595.86,2591.37,2540.52,2600.09,2577.09,9353608400,95564995007,-18.77,-0.007231,,2849.67
2674,000300.ZICN,300,XSHG,2013,1,17,2013/1/17,2577.09,2570.71,2539.67,2575.06,2552.76,6991523900,71716118533,-24.33,-0.009441,,2846.78
2675,000300.ZICN,300,XSHG,2013,1,18,2013/1/18,2552.76,2568.69,2553.45,2607.45,2595.44,7794030300,77435163470,42.68,0.016719,,2843.7
2676,000300.ZICN,300,XSHG,2013,1,21,2013/1/21,2595.44,2605.65,2582.65,2611.2,2610.9,8413374200,85357442058,15.46,0.005957,,2843.02
2677,000300.ZICN,300,XSHG,2013,1,22,2013/1/22,2610.9,2610.39,2578.18,2620.02,2596.9,10576627500,1.02E+11,-14,-0.005362,,2842.68
2678,000300.ZICN,300,XSHG,2013,1,23,2013/1/23,2596.9,2588.2,2576.36,2611.41,2607.46,7573944400,72758926411,10.56,0.004066,,2841.74
2679,000300.ZICN,300,XSHG,2013,1,24,2013/1/24,2607.46,2606.43,2564.21,2663.4,2582.75,11127717200,1.10E+11,-24.71,-0.009477,,2840.79
2680,000300.ZICN,300,XSHG,2013,1,25,2013/1/25,2582.75,2580.88,2567.11,2591.51,2571.67,5848735900,60689373994,-11.08,-0.00429,,2840.08
2681,000300.ZICN,300,XSHG,2013,1,28,2013/1/28,2571.67,2577.27,2577.27,2651.97,2651.86,9127479000,98173275704,80.19,0.031182,,2836.79
2682,000300.ZICN,300,XSHG,2013,1,29,2013/1/29,2651.86,2655.38,2646.15,2685.53,2675.87,10104022900,1.09E+11,24.01,0.009054,,2834.54
2683,000300.ZICN,300,XSHG,2013,1,30,2013/1/30,2675.87,2678.43,2662.06,2689.68,2688.71,9987499000,1.01E+11,12.84,0.004798,,2834.25
2684,000300.ZICN,300,XSHG,2013,1,31,2013/1/31,2688.71,2690.95,2671.33,2696.88,2686.88,9674010100,94476820552,-1.83,-0.000681,,2832.64
2685,000300.ZICN,300,XSHG,2013,2,1,2013/2/1,2686.88,2677.19,2671.27,2744.32,2743.32,10387951500,1.11E+11,56.44,0.021006,,2830.27
2686,000300.ZICN,300,XSHG,2013,2,4,2013/2/4,2743.32,2753.69,2731.08,2768.5,2748.03,12793917900,1.36E+11,4.71,0.001717,,2824.12
2687,000300.ZICN,300,XSHG,2013,2,5,2013/2/5,2748.03,2727.93,2725.36,2779.95,2771.68,11613081900,1.13E+11,23.65,0.008606,,2821
2688,000300.ZICN,300,XSHG,2013,2,6,2013/2/6,2771.68,2771.91,2765.74,2787.46,2775.84,8277927100,88989578113,4.16,0.001501,,2818.16
2689,000300.ZICN,300,XSHG,2013,2,7,2013/2/7,2775.84,2771.53,2722.87,2775.97,2759.87,8997814200,95978595584,-15.97,-0.005753,,2816.39
2690,000300.ZICN,300,XSHG,2013,2,8,2013/2/8,2759.87,2755.65,2747.95,2791.3,2771.73,7742964400,82903631783,11.86,0.004297,,2816.02
2691,000300.ZICN,300,XSHG,2013,2,18,2013/2/18,2771.73,2784.07,2731.51,2787.74,2737.47,7643822700,81001366822,-34.26,-0.012361,,2815.46
2692,000300.ZICN,300,XSHG,2013,2,19,2013/2/19,2737.47,2735.05,2674.34,2740.74,2685.61,8062643100,82460808230,-51.86,-0.018944,,2814.01
2693,000300.ZICN,300,XSHG,2013,2,20,2013/2/20,2685.61,2686.09,2665.23,2703.1,2702.64,7001937700,73636360656,17.03,0.006341,,2813.94
2694,000300.ZICN,300,XSHG,2013,2,21,2013/2/21,2702.64,2675.74,2584.76,2675.74,2610.55,10065798400,1.04E+11,-92.09,-0.034074,,2813.94
2695,000300.ZICN,300,XSHG,2013,2,22,2013/2/22,2610.55,2607.65,2591.15,2618.48,2596.6,6020485200,65899100176,-13.95,-0.005344,,2812.87
