191,1,25626.55 ,25627.83 ,25662.31 ,25502.70 ,1.30B,-0.38%
192,1,25724.73 ,26011.64 ,26011.64 ,25536.15 ,2.02B,0.08%
193,1,25703.50 ,25606.33 ,25714.78 ,25372.49 ,1.78B,0.34%
194,1,25615.48 ,25767.08 ,25830.64 ,25596.08 ,1.46B,-0.19%
195,1,25664.07 ,25715.98 ,25764.61 ,25581.73 ,2.21B,-0.06%
196,1,25680.33 ,25322.00 ,25692.28 ,25249.51 ,2.48B,-1.91%
197,1,26179.33 ,26057.88 ,26241.22 ,25940.44 ,1.62B,0.50%
198,1,26048.72 ,26272.91 ,26288.24 ,25977.67 ,1.78B,-0.84%
199,1,26270.04 ,26160.54 ,26318.13 ,26075.91 ,1.70B,0.15%
200,1,26231.54 ,26256.54 ,26347.23 ,26149.40 ,1.82B,-0.23%
201,1,26291.84 ,25994.80 ,26356.22 ,25994.80 ,2.14B,2.17%
202,1,25734.22 ,25484.96 ,25798.11 ,25314.27 ,2.02B,0.94%
203,1,25495.46 ,24945.74 ,25552.13 ,24899.93 ,2.15B,0.76%
204,1,25302.28 ,25711.10 ,25717.98 ,25197.38 ,1.92B,0.08%
205,1,25281.30 ,25536.62 ,25616.71 ,25270.91 ,1.98B,-2.10%
206,1,25824.72 ,25869.48 ,26069.23 ,25824.72 ,1.20B,-0.44%
207,1,25939.30 ,26278.92 ,26313.78 ,25939.30 ,1.40B,-0.69%
208,1,26120.77 ,25999.45 ,26317.42 ,25999.45 ,1.71B,0.48%
209,1,25997.03 ,25977.72 ,26025.44 ,25738.80 ,1.72B,0.08%
210,1,25976.24 ,25472.43 ,26042.23 ,25397.35 ,2.84B,-0.67%
211,1,26151.32 ,26480.47 ,26502.61 ,26086.86 ,2.19B,-2.85%
212,1,26918.58 ,26950.53 ,27043.46 ,26868.96 ,2.39B,-2.35%
213,1,27565.70 ,27582.21 ,27754.04 ,27495.89 ,1.79B,-0.76%
214,1,27777.75 ,27931.28 ,27939.72 ,27701.44 ,1.33B,-1.31%
215,1,28146.50 ,28059.82 ,28274.65 ,28059.82 ,1.18B,0.14%
216,1,28106.41 ,28262.80 ,28302.66 ,27945.41 ,1.61B,-1.03%
217,1,28397.74 ,28406.07 ,28487.64 ,28338.30 ,1.36B,-0.69%
218,1,28594.30 ,28575.49 ,28628.51 ,28517.01 ,1.00B,0.25%
219,1,28524.04 ,28578.14 ,28764.50 ,28515.92 ,1.11B,0.20%
220,1,28466.48 ,28392.04 ,28489.29 ,28313.79 ,979.41M,0.34%
221,1,28371.26 ,28612.28 ,28649.44 ,28303.55 ,1.14B,-1.37%
222,1,28765.40 ,28585.15 ,28809.59 ,28551.20 ,1.30B,1.07%
223,1,28461.66 ,28393.04 ,28511.65 ,28376.50 ,953.65M,-0.46%
224,1,28593.17 ,28463.77 ,28593.17 ,28377.34 ,979.84M,-0.09%
225,1,28619.62 ,28583.93 ,28634.65 ,28489.41 ,1.06B,0.23%
226,1,28554.88 ,28303.36 ,28567.25 ,28071.19 ,1.36B,0.29%
227,1,28471.62 ,28401.87 ,28603.87 ,28399.66 ,1.24B,0.14%
228,1,28431.80 ,28347.86 ,28582.69 ,28347.86 ,1.10B,0.81%
229,1,28204.69 ,28245.09 ,28311.78 ,28144.87 ,1.04B,0.31%
230,1,28116.28 ,28299.73 ,28312.97 ,28080.73 ,1.26B,-0.76%
231,1,28331.69 ,28513.14 ,28541.10 ,28194.07 ,1.29B,-1.54%
232,1,28774.83 ,28785.53 ,28880.58 ,28714.92 ,873.11M,-0.07%
